CityId,CityName,PopLog,eov_x,eov_y
21342,Toszeg,3.6414739999999997,733496.8508559735,195745.6508531871
21343,Per,3.367915,555991.9446683459,252773.80826381233
21344,Petofibanya,3.439964,699061.164077874,269355.7395079562
21345,Szalkszentmarton,3.4513260000000003,647400.1267964435,181258.05731062355
21346,Gyermely,3.161368,619649.3568297107,249766.22305265703
21542,Nograd,3.155336,687309.1160354012,293868.68609493604
21543,Algyo,3.720242,739385.2175298741,110749.41528694553
21544,Egervar,3.002598,482981.7859305451,179161.90783159382
21742,Berekfurdo,3.004321,785173.050068979,228474.9354884416
21743,Janoshida,3.3845330000000002,726192.1136253936,227148.57155732138
21744,Ebes,3.642465,834203.2966851951,239242.76269564
21942,Abasar,3.397593,721378.2914858938,272763.00691206113
22142,Balatonmariafurdo,2.817565,524592.0118709133,152118.75671550393
22342,Mecseknadasd,3.178689,605023.1831991314,97930.1649149291
22542,Vacszentlaszlo,3.3205620000000002,686805.244765067,247851.1987130692
22543,Gesztered,3.213252,854672.3999166976,272544.0953099463
22742,Cibakhaza,3.636187,738191.041829235,180075.9273691015
22743,Gonyu,3.496238,558529.471584021,266198.29270393506
22744,Fadd,3.635182,632932.2362490862,124686.21388055518
22745,Zsombo,3.550473,721191.1756547084,109895.89810187873
22746,Zebegeny,3.069298,639629.058456874,272950.92122934724
22747,Emod,3.689753,782181.4139820343,289304.91701391083
22946,Bank,2.8208580000000003,659427.9603136235,286921.9316365473
22947,Szajol,3.572174,744989.5049582551,204275.83059501325
22948,Teglas,3.821972,847089.9447748711,266853.14031257655
22949,Lebeny,3.49955,525739.5676728054,267063.5544083528
22950,Magyarszek,3.03543,584285.5640877235,94895.68151674858
22951,Herend,3.5236160000000005,551753.9097811056,199561.28856950867
22952,Matranovak,3.226858,719648.6849051261,299883.34531729255
23151,Kornye,3.649432,596136.2872947886,245099.7063708736
23351,Csepreg,3.5294300000000005,473432.6213206601,231267.47761279283
23352,Many,3.380754,620542.4478741293,242962.45885980275
23353,Elek,3.682687,819157.5293868786,134052.98720713763
23354,Asotthalom,3.600537,706579.0236027811,94770.7174361303
23355,Dunapataj,3.500922,646290.7703264053,144436.41961324122
23356,Hajdusamson,4.117437000000002,853469.3363989379,254084.22032902692
23357,Nemesnadudvar,3.2557549999999997,650361.3995646394,110523.56083965169
23551,Kunmadaras,3.723866000000001,781850.0673854628,233083.47932622148
23552,Jaszfelsoszentgyorgy,3.295347,706136.8076855447,240787.58747284248
23554,Magocs,3.3780339999999995,586967.3884513363,112035.67234683894
23751,Kapolcs,2.597695,540514.0574430692,180085.22541706671
23752,Vamospercs,3.7212330000000002,864659.302475312,246447.4533470602
23753,Pusztazamor,3.083144,630230.8672724525,228756.21372853775
23754,Acs,3.842921,572572.991970755,263469.4615205442
23951,Kemence,2.993436,638370.3977199857,297072.0946083411
23952,Egerag,2.986772,592450.3491476913,71031.23585721974
24151,Mogyorosbanya,2.9523080000000004,616615.197234904,264950.55161823786
24551,Berhida,3.775756,580589.8147706093,196959.16727074684
24552,Domaszek,3.696706,723405.3866210975,100617.84116797165
24553,Baracs,3.542078,636218.0477160529,174429.03293275504
24554,Tiszaszentimre,3.319314,776274.8096064,239958.74193270516
24751,Apostag,3.289589,643893.8382246566,171002.62662136392
24752,Zomba,3.311118,612821.9771846525,118706.94643599672
24753,Janoshaza,3.3803919999999996,507116.4519135881,199027.40627166815
24951,Letavertes,3.850646,863549.2551365783,230674.65946865338
24952,Pilismarot,3.326336,637057.8790964787,271248.0039524675
25151,Kotaj,3.6562900000000003,848475.5414433524,303858.6336009585
25152,Szabadbattyan,3.655619,598423.6833812725,197291.87308367708
25351,Gyongyostarjan,3.390935,711368.6928207655,274542.8044575789
25352,Gyorzamoly,3.4117879999999996,539864.2430049102,267330.0059870047
25353,Kunsziget,3.09899,535090.4775435061,267306.78785779636
25354,Iregszemcse,3.409764,583926.4297323634,150218.46270353583
25551,Nyirtelek,3.8314220000000003,842765.7007102466,299481.30065793055
25552,Leanyvar,3.2365369999999998,629246.2332979689,259800.30489329947
25553,Nagykozar,3.284882,593687.1625880465,80369.49954461215
25554,Somberek,3.144263,620023.5905664355,81878.59178078052
25751,Tiszavarkony,3.183555,735808.189906838,192110.74662072584
25752,Roszke,3.5018800000000003,726281.0316843346,94112.14010226072
25951,Seregelyes,3.6589650000000002,614414.369159749,196493.34406285378
25952,Romhany,3.342225,665815.0517153682,286448.36689858645
26151,Bukkabrany,3.192567,772342.4857167557,283955.0023898323
26152,Szilvasvarad,3.220108,749777.971446627,307500.23517585424
26351,Rajka,3.408749,511841.0328035514,296467.3291430338
26352,Biharkeresztes,3.589726,852648.787127641,202040.2853012276
26551,Abda,3.505286,536933.7507236111,262631.89230463165
26751,Palhaza,3.0,832176.4831962821,350468.687678799
26951,Vachartyan,3.260071,665475.4495888217,264821.36069147143
26952,Mosonszentmiklos,3.3583160000000003,528460.4186746425,266249.4092981131
26953,Dunakiliti,3.268812,518640.64928664145,292869.36807894247
27151,Kony,3.417139,523205.75341523957,255564.30057907334
27351,Mandok,3.622007,883033.546493037,335662.31611093023
27551,Martely,3.133219,741467.1535484518,125622.06548000828
27552,Jakabszallas,3.420121,692127.810904489,157597.76942094992
27553,Tuzser,3.518646,877643.9668193248,337815.1127321981
27554,Tapiosag,3.417472,693997.2217278708,228524.8484524053
27555,Beloiannisz,3.0413930000000002,633170.5438592037,204249.4527759431
27751,Ganna,2.385606,534938.5987189851,210812.3832995898
27951,Kunfeherto,3.3040599999999998,678152.2807833141,113166.79757947758
27952,Demecser,3.631444,864251.4002586433,311740.69430864794
27953,Hereg,2.997386,609745.8809082941,255981.32886001235
27954,Gyorujfalu,3.1972810000000003,542024.4421366593,265150.58704753977
28151,Som,2.832509,580720.6144816697,162997.82106744015
28152,Baktaloranthaza,3.6336699999999995,876215.1931595472,299476.2169152646
28153,Ketegyhaza,3.602819,813971.5747125761,135701.26582623582
28154,Csabrendek,3.47261,516354.35887037835,186948.00752549322
28155,Petervasara,3.3916410000000003,728413.7989254079,297795.8129742296
28351,Szomod,3.3209769999999996,597062.1136640462,260091.44647159026
28352,Sarretudvari,3.4394910000000003,812159.333206794,212793.3864369929
28353,Level,3.2496869999999998,511852.4077859324,284901.80853858107
28354,Hidas,3.304706,607518.1870575967,101691.98281409053
28551,Madocsa,3.2743889999999998,643057.1089619086,149307.6547674199
28552,Nagycenk,3.2915910000000004,473345.3664622351,253717.6539738386
28553,Lovasbereny,3.4263489999999996,613358.0183570271,217796.99505342406
28554,Biharnagybajom,3.436322,815192.7228894543,209892.55100910185
28555,Rackeresztur,3.5199589999999996,633948.2883129291,214329.85189927125
28751,Bata,3.2284,628933.7672325548,87146.07982082522
28752,Turje,3.2174840000000002,502214.0885748452,184059.59018063708
28753,Peteri,3.3426199999999997,677431.3449017981,227182.0870104122
28951,Forraskut,3.3684730000000003,716319.7203988848,113870.28735989178
28952,Vaszar,3.160168,534421.2722350582,229846.90327231353
28953,Hegyko,3.1476759999999997,480644.9274964677,255536.90822800127
29151,Gavavencsello,3.525304,839386.9633665159,316142.28966378636
29551,Arnot,3.4055169999999997,784855.6348572327,311605.73353570764
29552,Taborfalva,3.519303,683050.9390795559,195669.89776812546
29553,Dag,2.972203,625409.9765639814,257642.75876521543
29554,Kelebia,3.412124,693102.200396998,94912.55240907689
29555,Sirok,3.266232,735809.4082478513,288097.1582562214
29556,Bakonyszombathely,3.1525939999999997,567993.1032043434,237505.58530188294
29557,Kakasd,3.204933,614991.8564515541,111411.00582004928
29558,Fertorakos,3.331225,470347.2889004606,266355.4961445642
29559,Alsomocsolad,2.5171959999999998,588188.9651517335,107936.8425012674
29560,Vertesszolos,3.500511,599930.9904359588,253185.44087422258
29951,Balastya,3.534407,724304.5260161706,120047.52257743722
29952,Nova,2.913284,468762.6588325221,151733.3775175983
29953,Poroszlo,3.4337699999999995,770857.252650399,256765.07697207553
29954,Tevel,3.163758,604491.191957424,118841.49903502113
29955,Szendehely,3.1625650000000003,654305.6079051459,279077.13930971187
29956,Pincehely,3.35526,603514.8781838368,148812.6177189265
29957,Kaba,3.7732010000000002,818196.7959062564,226128.50917664857
29958,Fenyeslitke,3.371068,876507.8159841041,329701.7657933724
30151,Ocsod,3.505014,752263.0221297919,173876.05346658832
30152,Gyongyospata,3.393049,705636.6708678795,274813.1659919154
30153,Mezokeresztes,3.5801260000000004,773139.1125869162,277533.90065504605
30154,Gorcsony,3.2208919999999996,579302.8271098746,69850.5978226784
30155,Besnyo,3.2501759999999997,630757.2453681302,205304.5196769153
30351,Mezoszilas,3.315551,606313.8118518715,163666.62320183523
30352,Eloszallas,3.33965,632793.9725013673,165284.63672343775
30353,Nagyoroszi,3.319522,653273.3982652099,295587.7181138085
30354,Csor,3.262925,590112.621180396,207070.04617574342
30355,Hogyesz,3.458789,601746.2964697857,128113.8614280426
30356,Kunagota,3.4080699999999995,803842.3231667943,121849.52486779302
30551,Beremend,3.4139699999999995,602327.7767542135,49069.828905927134
30552,Pitvaros,3.1274290000000002,780046.5532753651,109936.60226737426
30553,Apatfalva,3.468495,767924.1431958005,93625.62466907826
30554,Hortobagy,3.172311,808331.4861581086,250877.92550973722
30555,Kecsked,3.2893660000000002,594286.303241279,242497.39591188764
31151,Nyul,3.6304279999999998,547844.32402967,250449.01685348173
31152,Balatonakali,2.7972669999999997,551257.4062188705,171801.2722807603
31153,Vertessomlo,3.125807,598606.2730975125,241029.41260527176
31353,Aba,3.6645480000000004,610034.8832764615,187361.16575940303
31551,Besenyszog,3.527888,741486.2419294015,217590.5906272674
31552,Sojtor,3.177825,482153.0992264497,149661.4146302322
31553,Gyenesdias,3.5705430000000002,515480.67056226253,160208.15190273122
31554,Ostoros,3.426511,753348.5839372053,281278.299434428
31555,Pusztavam,3.382557,588179.6462551819,232032.75651431497
31751,Tiszapuspoki,3.302114,746181.7250202523,208607.3388989297
31752,Somogyvamos,2.9020029999999997,545389.004414672,136976.61724591878
31951,Szentkiraly,3.2878019999999997,716414.2857975813,175594.62976881725
32151,Apc,3.406881,698261.4538476635,272709.44095195807
32551,Karancsbereny,2.959518,701892.3975470933,315817.084554495
32552,Balatonbereny,3.062958,517872.8882004273,153296.4622335285
32553,Foldeak,3.480725,761388.0104175425,109347.25158464584
32554,Nagybaracska,3.338656,639008.3259704564,77600.960236087
32954,Markaz,3.242541,725421.3588363607,276367.59455959045
32955,Hort,3.5595480000000004,705188.1800004509,260898.3793432914
32956,Bajna,3.2778379999999996,616285.0287514691,256929.77514809155
32957,Kophaza,3.321391,469362.9386392678,257731.08686141856
32958,Kunbaja,3.171726,679129.5879605508,82701.72868354115
33154,Borsodnadasd,3.478133,739183.2314270169,309466.8699407107
33156,Szirmabesenyo,3.63789,780097.0014918599,313740.86301836127
33354,Tengelic,3.352954,624175.906467597,132004.64838625694
33554,Jaszszentlaszlo,3.3905819999999998,704650.8982798649,136198.80138882835
33754,Alcsutdoboz,3.160168,616473.0101819142,231376.97894181922
33756,Mocsa,3.323871,584968.2970022429,258740.93060503187
33757,Villanykovesd,2.4424799999999998,601689.2058560546,59733.64252029493
33956,Keszu,3.108565,583690.8806218153,75074.95055831796
33957,Bacsborsod,3.077731,658578.6342157382,83649.78018597218
33958,Erdokurt,2.736397,681274.5755870951,269876.6637936676
34156,Szentmartonkata,3.69443,698584.6839270622,233546.48301107134
34157,Ujlengyel,3.2380459999999998,680052.0670238526,209877.40373539296
34158,Valko,3.402089,684808.2587316509,246799.87701229888
34357,Galgagyork,3.019532,674585.7512801266,266373.548931959
34359,Cered,3.025306,718440.7818817141,311628.1270905705
34360,Kesztolc,3.426186,631245.5623226821,263282.8705158382
34361,Magyarbanhegyes,3.3754809999999997,797246.9808933388,125228.48109960335
34362,Pusztafoldvar,3.230449,784902.1137884917,133425.7060731766
34363,Borcs,3.11059,533884.0565010526,261285.23395859532
34364,Bekecs,3.3785800000000004,808012.6200010863,314157.2118904998
34556,Bagyogszovat,3.108565,523644.9102081915,250204.95688492083
34557,Csakanydoroszlo,3.2380459999999998,456559.52358854725,184375.56007417472
34558,Egerszalok,3.2755419999999997,745487.1336314215,281504.70727035584
34559,Bokony,3.500785,852862.3169400096,268893.46180422226
34560,Csavoly,3.2567180000000002,657459.8142543333,94429.2885981845
34561,Biharugra,2.923762,843828.8945594941,183679.3117535904
34756,Miske,3.21906,648817.1316004948,121990.80619765777
34757,Pazmandfalu,2.9881130000000002,554940.9481937486,248074.87393510347
34758,Kisgyalan,2.287802,567751.4298039023,120494.72937914732
34956,Harka,3.283075,466279.7121624282,257362.73872904258
34957,Derekegyhaz,3.202761,750286.6596704444,138367.12928904942
35156,Egyek,3.689753,788321.793513671,255805.91846050115
35356,Nemesvamos,3.4007110000000003,560687.0932830683,190749.95603160132
35357,Majs,2.972666,615298.0756692276,62770.00244409943
35358,Vemend,3.164947,616766.0483989904,90351.3877890054
35556,Csenger,3.674861,921802.466210476,283273.29309637914
35557,Csakbereny,3.072618,595687.8027570099,223010.7022325133
35558,Ecsed,3.504199,704358.4345284816,265680.70777584944
35756,Lengyeltoti,3.508799,542384.7684620922,147942.7073512443
35956,Kaptalanfa,2.917506,520629.86564591265,192713.60966897136
35957,Tiszacsege,3.651375,796061.6019327672,263342.7482359731
36156,Gorbehaza,3.3805730000000005,814019.0466340766,277307.25402413245
36157,Csany,3.3432120000000003,708803.7686751831,256239.76242705507
36158,Nyiracsad,3.5755339999999998,869882.2768257039,255028.26363092748
36356,Tiszaroff,3.181844,754982.8460823811,229155.39728597488
36556,Belapatfalva,3.476542,746997.0312608136,301852.40691639285
36557,Alsoors,3.168498,568580.6537668767,183232.4146509138
36558,Felsoszentmarton,2.944976,545752.0789804236,57290.16477195782
36559,Szabadegyhaza,3.3360589999999997,623042.8966165346,192573.1945953896
36756,Jaszkarajeno,3.425208,727558.7549281009,190462.38997429988
36757,Otteveny,3.4676080000000002,533057.890048426,265746.4727947654
36758,Jaszboldoghaza,3.2000290000000002,721718.471736137,225471.25338445953
36759,Ikreny,3.2567180000000002,535537.6030058617,257672.26153268223
36760,Nagyharsany,3.1959,599684.3762920209,56062.935917123716
36761,Abaujszanto,3.4896769999999995,808694.03857253,328317.05542221514
36956,Hercegszanto,3.273927,641343.5835242642,67330.91673266684
37156,Nagyecsed,3.7811809999999997,899809.5364579381,285220.09964111773
37157,Sarszentmihaly,3.4860050000000005,595314.789272187,201393.23308860735
37158,Kallosemjen,3.5550940000000004,866289.3139794695,283454.3571674341
37356,Darany,2.956649,536974.7133010427,71806.60992556757
37357,Csengod,3.3053510000000004,667282.6089197441,152054.87864647893
37556,Balatonszabadi,3.470704,580358.1703059378,172306.29500317125
37756,Gyarmat,3.0806259999999996,532496.385611743,236671.3863565177
37757,Tapioszolos,3.464489,709478.8269096004,217163.42958787657
37956,Onga,3.6789730000000014,788886.8415258803,310234.58904181106
38156,Nagylengyel,2.70757,475598.3233819207,161915.22889171971
38157,Ketsoprony,3.154728,790390.1605359808,154408.97885568612
38158,Geresdlak,2.887054,609758.1038272071,84990.84065073241
38159,Orgovany,3.512551,682551.2061497164,156529.19534337212
38160,Balatongyorok,3.046495,520377.9108025628,158887.78962419985
38161,Dubicsany,2.454845,757147.7470614361,327771.94363104494
38356,Bakonyszentlaszlo,3.231215,556154.6757935019,228163.79436776644
38357,Karancslapujto,3.414137,701242.8301778277,312359.19717251614
38358,Farad,3.2846559999999996,511250.96231625375,253018.10533965152
38359,Danszentmiklos,3.476542,688533.8112571554,207195.74015489663
38360,Felsonana,2.761176,610159.1017006433,124891.83736004209
38361,Hollohaza,2.91698,824662.2839180354,358034.67285370117
38362,Marko,3.082426,556442.0940716907,198182.96914495016
38556,Nyirmada,3.6777889999999998,883988.9190909193,307406.80503538926
38557,Bocs,3.439964,793481.4784214081,301206.02072604786
38756,Gyorladamer,3.2103189999999997,538736.1553144199,268807.16221799946
38758,Somogyvar,3.271609,543073.9366706776,138232.72841967683
38956,Nyirlugos,3.431525,874720.0599110483,265216.80966599757
38960,Okany,3.406029,825380.1218737521,175165.9067092653
38961,Bakonycsernye,3.4909410000000003,577243.9823607574,219942.66689923443
39156,Davod,3.2846559999999996,640335.3838676693,72427.083864745
39157,Felsopeteny,2.79796,661260.7555510873,282833.48192250234
39158,Szigetujfalu,3.300378,640617.6613895977,209910.66375779765
39159,Szentgal,3.427486,550409.1958486354,197330.69891255337
39160,Gerjen,3.0788189999999998,638927.9366596801,127697.58486734508
39161,Felsotarkany,3.5260809999999996,752060.8743748362,292934.9316884959
39162,Doboz,3.6198230000000002,817656.5202408214,156805.0512895347
39356,Regoly,3.042969,599642.1498955421,137354.9465110561
39357,Notincs,3.031409,656959.0994518658,282056.24839472934
39358,Sarud,3.0515380000000003,766521.7685175936,250550.88470252388
39556,Katymar,3.3138669999999997,662573.7189934683,76667.37952718105
39557,Kolcse,3.099335,923400.1189637311,307258.91287272784
39756,Vaja,3.5496160000000003,883088.9317034212,299707.55931757425
39958,Csanadpalota,3.472464,779248.5647003057,101329.88878739727
39959,Helvecia,3.6526330000000002,693772.4744441955,166062.61936069583
39960,Boldva,3.367542,779378.9512366053,320745.51647024037
40156,Liter,3.310481,571067.9470117326,195611.32642037753
40157,Ferencszallas,2.788875,750724.8629625981,97760.84714683893
40356,Nagyvazsony,3.2511509999999997,547382.7055832046,183033.66541321392
40556,Csemo,3.6317480000000004,699339.9561947052,197342.4053533208
40756,Recsk,3.424228,729418.862571836,288543.31436455756
40757,Bak,3.2214139999999998,481723.24944759376,156406.49262139952
40758,Gyorszemere,3.5063699999999995,538223.8445171703,246499.3224717387
40759,Tatarszentgyorgy,3.295347,674454.1812289907,193181.1618228111
40760,Bakonybank,2.627366,563805.1856268372,236513.83576896015
40956,Szakszend,3.1702619999999997,583912.897259353,245520.2326477733
41156,Pusztaszentlaszlo,2.777427,481071.8656565768,145708.0616030209
41157,Kal,3.544192,740890.3039968675,266268.61991960136
41356,Galgamacsa,3.2915910000000004,675323.8796168906,261158.3547905062
41357,Kaposmero,3.3793059999999997,546729.9933380418,113862.67546144742
41556,Rakamaz,3.6575339999999996,830902.7109050674,311551.8920081863
41557,Doge,3.322839,874287.7648326269,328266.8020736733
41756,Madaras,3.4659769999999996,666437.8162058126,79189.14530608353
41757,Szirak,3.048053,686137.6454846452,276202.7188413607
41956,Cserkeszolo,3.320146,737492.5157665489,169890.763820967
41957,Himeshaza,3.032619,613054.4711481731,82482.42971434505
41958,Szabadkigyos,3.4307199999999995,805408.0015735892,141662.7945284921
42156,Jobbagyi,3.3439989999999997,697118.6052766838,276480.9050838339
42356,Teskand,3.051924,477066.03205565305,170328.9807531755
42357,Lovo,3.159266,479410.4959795311,242420.6828912277
42358,Levelek,3.4640419999999996,869455.043336717,295437.1014560336
42359,Felcsut,3.2626880000000003,615222.8984210623,234611.2508305602
42556,Gutorfolde,3.009026,473093.141368562,146721.55249205258
42756,Alsopahok,3.111598,506891.0747872711,159162.57709658396
42757,Csikeria,2.948902,682779.2639960657,86933.23232463526
42758,Pocspetri,3.2337569999999998,870310.6185316121,286103.6207696266
42956,Pap,3.254306,879972.9574691495,323673.9929052493
42957,Mehkerek,3.3081370000000003,833393.890937438,161765.62186881862
42958,Bohonye,3.371622,522278.3094653712,119432.46025559657
43156,Boconad,3.096215,735644.3722647964,255980.67595454023
43157,Szendro,3.60874,774777.3892377391,341315.43375412223
43158,Rudabanya,3.39585,766696.3589436034,337896.2076364975
43356,Dor,2.840733,518506.9558225428,251924.08997397553
43556,Nagykapornak,2.957128,493222.10073385475,165830.5242541479
43756,Bozsok,2.515874,456611.1172285427,222976.80817374663
43757,Dunaalmas,3.212986,596571.2131217119,265760.2788156649
43758,Nadasdladany,3.2427900000000003,588741.927651033,199610.81858316433
43956,Nagyrabe,3.295347,822086.2345794574,209220.39529989008
43957,Soly,2.677607,572971.1726907825,198916.2748741554
44156,Noszvaj,3.268812,756686.2424035657,289118.0764254839
44356,Agyagosszergeny,2.9454689999999997,491642.53199917683,253845.58002716023
44357,Bukkszentkereszt,3.083503,767948.9274208676,303923.9761181604
44556,Szihalom,3.287354,757481.9889248933,271104.2540353205
44557,Szatmarcseke,3.130977,916816.7568598974,310741.16241776955
44558,Bihartorda,2.9527919999999996,824609.557394916,210352.79099410315
44559,Szatymaz,3.669689,726532.278809896,111284.25639021632
44756,Verpelet,3.581153,738347.415029403,279032.5295362686
44956,Szantod,2.6009729999999998,562869.9336914956,170096.56268370393
45156,Naszaly,3.366796,591156.6115993757,261870.64485502755
45157,Palotas,3.197005,691062.2092816393,272551.7858514747
45356,Tofej,2.8331470000000003,478042.59934593353,149501.91240295777
45357,Annavolgy,2.970812,621367.5383803458,261429.79246796685
45358,Kovagoszolos,3.1010590000000002,578550.4416606846,82573.53903226317
45556,Apaj,3.080987,653016.328235015,196627.22539861748
45756,Nyarlorinc,3.3583160000000003,713029.5151656114,168806.3348999802
45956,Jaszladany,3.7568639999999998,734435.8021073987,225151.61632571605
45957,Paka,3.028571,466267.68475479365,141593.38291797973
45958,Palotabozsok,2.960471,618581.0852763717,87219.9931828725
45959,Tunyogmatolcs,3.38507,904606.8877228901,297444.8615362784
45960,Vacegres,2.945961,673894.9760518553,259082.2105702781
45961,Igal,3.1166080000000003,564943.8034532049,132842.032642322
45962,Ruzsa,3.4017449999999996,704118.0548432709,105206.97428788566
46156,Ivan,3.103462,488865.9877569308,235237.99234209146
46157,Kocser,3.262451,716536.3330111066,184569.37037945812
46158,Barand,3.403121,814752.9409135159,218734.39595531288
46159,Ricse,3.22037,866895.5940267576,335153.7964115833
46556,Rabapatona,3.3848910000000005,532281.8090100461,255400.92504138526
46557,Benye,3.086716,687201.9590371079,223597.38028049734
46558,Pilisszentlaszlo,3.075182,645631.7721729316,264373.7042148307
46756,Varosfold,3.334856,704388.2991747528,163809.69926538377
46757,Balatonszentgyorgy,3.1942369999999998,516348.6445077874,151257.7892559391
46758,Vardomb,3.0663259999999997,622228.311176679,100418.13358965631
46956,Lovas,2.641474,567199.4916146158,183818.56441089557
46957,Szaszvar,3.3681010000000002,598419.7061512326,103541.819119238
46958,Zakanyszek,3.4382260000000002,714632.2833656347,103944.11258636136
47156,Novaj,3.143015,757085.9131145042,280104.64413704025
47357,Kurd,3.081347,593809.0510885547,122986.76529080907
47556,Batya,3.305996,642863.9941498407,127002.84690556598
47756,Kenezlo,3.089552,834729.166124835,320111.6985373393
47956,Keszeg,2.792392,664251.5164543834,276986.3487644421
48156,Tiszadob,3.4659769999999996,808121.0428694121,298351.1306163187
48356,Zagyvarekas,3.545554,731745.747751344,214303.00852363274
48556,Deg,3.311118,604283.9650390522,170014.21661692162
48756,Bakonykuti,2.127105,585697.8579643095,211620.16174378345
48956,Kaloz,3.3805730000000005,606987.8557174763,179156.68627711717
48957,Fehervarcsurgo,3.294687,590881.6956613587,216576.27378997137
48958,Opusztaszer,3.361539,728048.913155442,128590.55300010022
49156,Pand,3.31576,694220.1627719317,223133.2508284541
49157,Tarjanpuszta,2.585461,554986.8322814736,240922.28431185454
49158,Veszkeny,2.960471,502498.79123629385,252518.11535208143
49159,Nagyszekely,2.6404810000000003,610233.6880042634,144914.0897694067
49160,Tiszasuly,3.136721,751545.1037242268,228376.66982508142
49356,Batmonostor,3.177248,640755.6081910429,84472.73864819677
49357,Zsana,2.876218,697094.6300930183,115216.52986995762
49358,Bakonybel,3.0766400000000003,550139.0887434913,213181.90210367847
49359,Hosszupalyi,3.7674529999999997,852742.5936941714,231011.91224602258
49757,Vacduka,3.135768,662534.9018079675,266770.0669082755
49956,Verteskethely,2.759668,577204.730169337,238386.06595023713
49957,Kolesd,3.169674,614669.5778325549,129436.42489819895
49958,Gyorsag,3.169674,552564.8334696804,249292.79032907612
49959,Tiszabezded,3.265996,880073.5543943126,340005.18635249004
50156,Tatahaza,3.0916669999999997,669596.6537537569,92339.68470275805
50157,Ocseny,3.378216000000001,627772.6500326664,107524.82765003282
50158,Kisoroszi,2.980458,646991.8680658651,273776.0069444508
50356,Kunszallas,3.214844,703851.0712879052,157606.97707082797
50357,Domos,3.063333,639778.6274224633,268881.4538113092
50556,Beregdaroc,2.866287,908907.6982088208,322839.6301105006
50557,Maroslele,3.311118,749843.9256894764,103374.44569176057
50558,Bokod,3.321391,589317.0502355981,239143.8444561307
50559,Bogacs,3.3062110000000002,760945.8806050228,285545.71225492575
50560,Tinnye,3.206826,629738.0202003588,253038.34559606446
50561,Bolcske,3.451018,644043.7797268218,155108.015068645
50758,Tereske,2.857935,660902.4960325151,289473.4715343345
50958,Orfu,2.97359,581049.3521565683,88557.39456405806
50959,Fajsz,3.2195840000000002,640352.0070856828,119083.92351396845
51158,Szany,3.306425,518627.36097087164,236781.1394623167
51159,Kotegyan,3.131939,835812.9057075222,157375.51369558315
51160,Csaszar,3.2430380000000003,581586.3305558142,240123.14199119943
51359,Dorgicse,2.396199,549168.6420868571,175457.64228674988
51360,Felpec,2.927883,540771.8724650677,243381.80911983768
51558,Nagyborzsony,2.892651,633333.6374421703,288063.15735837247
51758,Mikepercs,3.6467959999999997,844864.3397496166,236217.20657827568
51759,Jeno,3.123525,589469.5609912887,196047.83988623566
51760,Tallya,3.279895,812123.4900387527,323591.0218763751
51761,Pazmand,3.307282,620434.654917001,215582.7671428028
51762,Gyongyossolymos,3.4730489999999996,716334.414785989,275175.0685821312
51763,Tortel,3.629002,717617.0165675775,197979.22684767717
51764,Andocs,3.039017,564027.3255320151,145560.74067472608
51765,Szalka,2.786752,618280.3204245636,103436.20953496112
51958,Tes,2.9014580000000003,573033.687506261,213145.70087128898
51959,Tiszakanyar,3.203305,866428.6994587008,326762.3891493276
51960,Tarpa,3.3115419999999998,909233.479537058,312394.02533201047
51961,Pacsa,3.2450189999999997,494245.30696292897,155167.42867112474
51962,Bogyiszlo,3.341039,632247.3593049778,115445.18774446928
51963,Alap,3.2844309999999997,622366.7004956896,162307.5347971924
51964,Becsehely,3.3151300000000004,476694.7454984774,125077.71224113156
52158,Band,2.828015,553800.8210259666,198325.88947345328
52159,Csabdi,3.067443,616741.9036179777,242196.99342431876
52160,Forro,3.385964,801231.8839000349,332984.06850069907
52358,Gara,3.3904050000000003,649320.239856395,76621.52078668118
52558,Kajarpec,3.094122,542999.0096125277,240001.50028859967
52758,Dejtar,3.144885,659225.8430802299,299377.354177332
52759,Ikervar,3.2547900000000003,486990.5563207915,209370.05830118485
52760,Holloko,2.5705430000000002,690609.6694512325,295015.1757116207
52958,Nagyszentjanos,3.252853,561731.9716636356,263485.65423434204
53158,Ormenyes,3.0207759999999997,765191.274100148,206319.0408390347
53358,Karancskeszi,3.264109,698469.1925545922,313539.11499783193
53558,Csevharaszt,3.2880260000000003,679127.9140182468,217350.72457466274
53559,Pereszteg,3.1476759999999997,476125.3090820866,252501.53117467422
53560,Makad,3.085291,640803.2931896775,193816.46038237013
53561,Dunafalva,2.912753,628734.0536860053,82174.7929780831
53758,Kava,2.788168,690830.5849065596,223659.20261202988
53958,Jankmajtis,3.220631,919006.2501582669,294684.49119350367
54158,Nagyesztergar,3.082426,563572.715134863,215374.58396367898
54159,Pecol,2.898725,482016.44169946667,209230.62349695343
54358,Kajdacs,3.082785,617116.6828541649,135611.17381271377
54558,Mosdos,3.00561,568367.6774088017,112667.92755530053
54758,Epol,2.772322,619244.792053421,255962.1357752902
54759,Uzsa,2.509202,519763.64922456804,173772.6815224178
54760,Totszerdahely,3.05576,476983.8678464093,119612.78677538632
54761,Csokvaomany,2.925828,748670.1869162308,314425.086248563
55158,Jaszivany,2.607455,740293.5069745822,242727.29809135347
55159,Szabadszentkiraly,2.89487,572123.37412784,74022.64069492806
55160,Csolyospalos,3.2195840000000002,710832.0386856913,119657.60189747924
55358,Nyirpazony,3.5425769999999996,855385.7681700008,296637.9625013182
